fid,hex_id,tipo,zona,estado,chl_count,chl_sum,chl_mean,chl_min,chl_max
3541,HEX0003541,Oceano,Marina,Baja California Sur,4,0.519848629832268,0.129962157458067,0.129179641604424,0.130862385034561
3542,HEX0003542,Oceano,Marina,Baja California Sur,6,0.839808344841003,0.139968057473501,0.137444570660591,0.144426956772804
3543,HEX0003543,Oceano,Marina,Baja California Sur,4,0.6357381939888,0.1589345484972,0.157630398869514,0.160617530345917
3544,HEX0003544,Oceano,Marina,Baja California,5,0.816041797399521,0.163208359479904,0.160009235143661,0.167746514081955
3545,HEX0003545,Oceano,Marina,Baja California,4,0.684361293911934,0.171090323477983,0.168178617954254,0.174207732081413
3546,HEX0003546,Oceano,Marina,Baja California,5,0.894161760807037,0.178832352161407,0.177768632769585,0.180176123976707
3547,HEX0003547,Oceano,Marina,Baja California,4,0.726247876882553,0.181561969220638,0.179823592305183,0.182482227683067
3548,HEX0003548,Oceano,Marina,Baja California,6,1.01769565045834,0.169615941743056,0.167065426707268,0.170873895287514
3549,HEX0003549,Oceano,Marina,Baja California,4,0.70174540579319,0.175436351448298,0.17241470515728,0.177743032574654
3550,HEX0003550,Oceano,Marina,Baja California,5,0.896142095327377,0.179228419065475,0.177306413650513,0.181852921843529
3551,HEX0003551,Oceano,Marina,Baja California,4,0.698372408747673,0.174593102186918,0.17140306532383,0.177994892001152
3552,HEX0003552,Oceano,Marina,Baja California,6,1.03593704104424,0.172656173507373,0.171118959784508,0.17474040389061
3553,HEX0003553,Oceano,Marina,Baja California,4,0.668635457754135,0.167158864438534,0.166916534304619,0.167392522096634
3554,HEX0003554,Oceano,Marina,Baja California,5,0.781445935368538,0.156289187073708,0.152496978640556,0.15854611992836
3555,HEX0003555,Oceano,Marina,Baja California,4,0.555854916572571,0.138963729143143,0.135656878352165,0.143511667847633
3556,HEX0003556,Oceano,Marina,Baja California,6,0.766522854566574,0.127753809094429,0.126254975795746,0.128731116652489
3557,HEX0003557,Oceano,Marina,Baja California,3,0.379183650016785,0.126394550005595,0.125645473599434,0.127313390374184
3558,HEX0003558,Oceano,Marina,Baja California,5,0.640294149518013,0.128058829903603,0.127033323049545,0.128654897212982
3559,HEX0003559,Oceano,Marina,Baja California,4,0.509752169251442,0.12743804231286,0.12510734796524,0.129687279462814
3560,HEX0003560,Oceano,Marina,Baja California,5,0.656502425670624,0.131300485134125,0.128754451870918,0.135491400957108
3561,HEX0003561,Oceano,Marina,Baja California,6,0.818986222147942,0.136497703691324,0.13290211558342,0.141729980707169
3562,HEX0003562,Oceano,Marina,Baja California,4,0.574595168232918,0.143648792058229,0.142092928290367,0.145302593708038
3563,HEX0003563,Oceano,Marina,Baja California,5,0.700718954205513,0.140143790841103,0.139033496379852,0.1418247371912
3564,HEX0003564,Oceano,Marina,Baja California,4,0.555992349982262,0.138998087495565,0.13592566549778,0.141256928443909
3565,HEX0003565,Oceano,Marina,Baja California,6,0.879938185214996,0.146656364202499,0.144531086087227,0.1507368683815
3566,HEX0003566,Oceano,Marina,Baja California,4,0.613481014966965,0.153370253741741,0.151370957493782,0.154919356107712
3567,HEX0003567,Oceano,Marina,Baja California,5,0.822178468108177,0.164435693621635,0.158113405108452,0.16893944144249
3568,HEX0003568,Oceano,Marina,Baja California,5,0.886054337024689,0.177210867404938,0.169799238443375,0.185451060533524
3569,HEX0003569,Oceano,Marina,Baja California,5,0.915389180183411,0.183077836036682,0.180651739239693,0.185658797621727
3570,HEX0003570,Oceano,Marina,Baja California,5,0.907316461205482,0.181463292241097,0.176053106784821,0.186057567596436
3571,HEX0003571,Oceano,Marina,Baja California,4,0.750121578574181,0.187530394643545,0.18427686393261,0.189942210912704
3572,HEX0003572,Oceano,Marina,Baja California,6,1.15390293300152,0.192317155500253,0.188020929694176,0.196369096636772
3573,HEX0003573,Oceano,Marina,Baja California,4,0.789647415280342,0.197411853820086,0.196013629436493,0.199630931019783
3574,HEX0003574,Oceano,Marina,Baja California,4,0.833506107330322,0.208376526832581,0.20677575469017,0.209716245532036
3575,HEX0003575,Oceano,Marina,Baja California,6,1.26795484125614,0.211325806876024,0.205632582306862,0.216192543506622
3576,HEX0003576,Oceano,Marina,Baja California,4,0.880374357104301,0.220093589276075,0.214887872338295,0.22229366004467
3577,HEX0003577,Oceano,Marina,Baja California,5,1.18643781542778,0.237287563085556,0.23204118013382,0.241537153720856
3578,HEX0003578,Oceano,Marina,Baja California,5,1.4451604783535,0.2890320956707,0.274593025445938,0.302346169948578
3579,HEX0003579,Oceano,Marina,Colima,4,0.312099076807499,0.0780247692018747,0.0775539502501488,0.0784365609288216
3580,HEX0003580,Oceano,Marina,Colima,4,0.309537276625633,0.0773843191564083,0.0733941793441772,0.07916259765625
3581,HEX0003581,Oceano,Marina,Colima,5,0.417278431355953,0.0834556862711906,0.0810524374246597,0.0846415758132935
3582,HEX0003582,Oceano,Marina,Colima,3,0.240987554192543,0.0803291847308477,0.0797868147492409,0.0806517153978348
3583,HEX0003583,Oceano,Marina,Colima,4,0.33063680678606,0.0826592016965151,0.0808048695325851,0.084636926651001
3584,HEX0003584,Oceano,Marina,Colima,4,0.327709995210171,0.0819274988025427,0.0800115913152695,0.0833930522203445
3585,HEX0003585,Oceano,Marina,Colima,5,0.392644882202148,0.0785289764404297,0.0746613219380379,0.0804179087281227
3586,HEX0003586,Oceano,Marina,Colima,4,0.309289276599884,0.077322319149971,0.0754478424787521,0.0786520391702652
3587,HEX0003587,Oceano,Marina,Colima,4,0.310371950268745,0.0775929875671864,0.0756552889943123,0.0793458670377731
3588,HEX0003588,Oceano,Marina,Colima,5,0.379522308707237,0.0759044617414475,0.0743691399693489,0.077642984688282
3589,HEX0003589,Oceano,Marina,Colima,3,0.223003052175045,0.074334350725015,0.0732983574271202,0.07501320540905
3590,HEX0003590,Oceano,Marina,Colima,4,0.295044630765915,0.0737611576914787,0.0729847028851509,0.0744311511516571
3591,HEX0003591,Oceano,Marina,Colima,5,0.356336899101734,0.0712673798203468,0.0695490911602974,0.0723254308104515
3592,HEX0003592,Oceano,Marina,Colima,4,0.270523063838482,0.0676307659596205,0.0666689500212669,0.0686744451522827
3593,HEX0003593,Oceano,Marina,Colima,4,0.275604784488678,0.0689011961221695,0.0684239119291306,0.0695966109633446
3594,HEX0003594,Oceano,Marina,Colima,6,0.412083968520164,0.0686806614200274,0.0682850256562233,0.0690811052918434
3595,HEX0003595,Oceano,Marina,Colima,4,0.274279929697514,0.0685699824243784,0.0684925392270088,0.0686194002628326
3596,HEX0003596,Oceano,Marina,Colima,3,0.210655197501183,0.0702183991670609,0.0694399401545525,0.0712502002716064
3597,HEX0003597,Oceano,Marina,Colima,6,0.438491962850094,0.073081993808349,0.0713569447398186,0.0740453526377678
3598,HEX0003598,Oceano,Marina,Colima,4,0.283069096505642,0.0707672741264105,0.0701509863138199,0.0715573355555534
3599,HEX0003599,Oceano,Marina,Colima,4,0.306398801505566,0.0765997003763914,0.0753380358219147,0.0776996091008186
3600,HEX0003600,Oceano,Marina,Colima,5,0.384683445096016,0.0769366890192032,0.0746278986334801,0.079688273370266
3601,HEX0003601,Oceano,Marina,Colima,4,0.298542693257332,0.074635673314333,0.0739483311772346,0.0755742937326431
3602,HEX0003602,Oceano,Marina,Colima,4,0.287818990647793,0.0719547476619482,0.0711285993456841,0.0735233873128891
3603,HEX0003603,Oceano,Marina,Colima,5,0.377426087856293,0.0754852175712585,0.0739763602614403,0.0763016268610954
3604,HEX0003604,Oceano,Marina,Colima,4,0.299337901175022,0.0748344752937555,0.0744582042098045,0.0756021663546562
3605,HEX0003605,Oceano,Marina,Colima,4,0.295249342918396,0.073812335729599,0.0733737424015999,0.0742689147591591
3606,HEX0003606,Oceano,Marina,Colima,5,0.384683318436146,0.0769366636872292,0.0752017125487328,0.0798689126968384
3607,HEX0003607,Oceano,Marina,Colima,4,0.295533575117588,0.073883393779397,0.0736108422279358,0.0743429139256477
3608,HEX0003608,Oceano,Marina,Colima,4,0.298184126615524,0.0745460316538811,0.0742172822356224,0.0748735666275024
3609,HEX0003609,Oceano,Marina,Colima,4,0.295470960438251,0.0738677401095629,0.0725411102175713,0.0750933587551117
3610,HEX0003610,Oceano,Marina,Colima,4,0.289580754935741,0.0723951887339354,0.0719016119837761,0.0729601830244064
3611,HEX0003611,Oceano,Marina,Colima,5,0.37970944494009,0.075941888988018,0.0737143158912659,0.0773519724607468
3612,HEX0003612,Oceano,Marina,Colima,4,0.307004973292351,0.0767512433230877,0.0762431025505066,0.0777742937207222
3613,HEX0003613,Oceano,Marina,Colima,4,0.301852948963642,0.0754632372409105,0.0747117772698402,0.0759078115224838
3614,HEX0003614,Oceano,Marina,Colima,4,0.297446817159653,0.0743617042899132,0.0738352537155151,0.0753260478377342
3615,HEX0003615,Oceano,Marina,Colima,4,0.291423335671425,0.0728558339178562,0.0715306475758553,0.0739363729953766
3616,HEX0003616,Oceano,Marina,Baja California Sur,4,0.531917318701744,0.132979329675436,0.130431294441223,0.134840101003647
3617,HEX0003617,Oceano,Marina,Baja California Sur,4,0.548059538006783,0.137014884501696,0.134670794010162,0.138138771057129
3618,HEX0003618,Oceano,Marina,Baja California Sur,5,0.673852071166039,0.134770414233208,0.130615815520287,0.138920694589615
3619,HEX0003619,Oceano,Marina,Baja California Sur,4,0.530327945947647,0.132581986486912,0.131594121456146,0.135067850351334
3620,HEX0003620,Oceano,Marina,Baja California Sur,5,0.696055710315704,0.139211142063141,0.136252760887146,0.141427800059319
3621,HEX0003621,Oceano,Marina,Baja California Sur,4,0.551117673516273,0.137779418379068,0.13548144698143,0.14220879971981
3622,HEX0003622,Oceano,Marina,Baja California Sur,5,0.660696893930435,0.132139378786087,0.130295008420944,0.134440258145332
3623,HEX0003623,Oceano,Marina,Baja California Sur,4,0.533333823084831,0.133333455771208,0.130684167146683,0.134294435381889
3624,HEX0003624,Oceano,Marina,Baja California Sur,6,0.92307260632515,0.153845434387525,0.151941761374474,0.156213313341141
3625,HEX0003625,Oceano,Marina,Baja California Sur,4,0.64396096765995,0.160990241914988,0.159491062164307,0.162724301218987
3626,HEX0003626,Oceano,Marina,Baja California,5,0.817921996116638,0.163584399223328,0.160582467913628,0.167495027184486
3627,HEX0003627,Oceano,Marina,Baja California,4,0.717394441366196,0.179348610341549,0.177681908011436,0.181064620614052
3628,HEX0003628,Oceano,Marina,Baja California,5,0.92113895714283,0.184227791428566,0.181383192539215,0.187006548047066
3629,HEX0003629,Oceano,Marina,Baja California,3,0.522460415959358,0.174153471986453,0.168795421719551,0.182764530181885
3630,HEX0003630,Oceano,Marina,Baja California,6,1.05737267434597,0.176228779057662,0.173853278160095,0.178067237138748
3631,HEX0003631,Oceano,Marina,Baja California,4,0.716179981827736,0.179044995456934,0.17850062251091,0.179536759853363
3632,HEX0003632,Oceano,Marina,Baja California,5,0.887469738721848,0.177493947744369,0.174412414431572,0.179978474974632
3633,HEX0003633,Oceano,Marina,Baja California,4,0.701760739088058,0.175440184772015,0.173484116792679,0.176372647285461
3634,HEX0003634,Oceano,Marina,Baja California,6,1.02791763842106,0.17131960640351,0.169338375329971,0.174650311470032
3635,HEX0003635,Oceano,Marina,Baja California,4,0.642871707677841,0.16071792691946,0.157419145107269,0.164154693484306
3636,HEX0003636,Oceano,Marina,Baja California,5,0.763986200094223,0.152797240018845,0.146184429526329,0.158130764961243
3637,HEX0003637,Oceano,Marina,Baja California,4,0.544572398066521,0.13614309951663,0.132795721292496,0.139160081744194
3638,HEX0003638,Oceano,Marina,Baja California,6,0.772148713469505,0.128691452244918,0.126790970563889,0.130680441856384
3639,HEX0003639,Oceano,Marina,Baja California,4,0.510181486606598,0.127545371651649,0.127358376979828,0.127773374319077
3640,HEX0003640,Oceano,Marina,Baja California,5,0.651103675365448,0.13022073507309,0.1280797123909,0.132653459906578
3641,HEX0003641,Oceano,Marina,Baja California,4,0.539706692099571,0.134926673024893,0.13305775821209,0.136900752782822
3642,HEX0003642,Oceano,Marina,Baja California,4,0.535002082586288,0.133750520646572,0.13352969288826,0.133965820074081
3643,HEX0003643,Oceano,Marina,Baja California,6,0.845731839537621,0.140955306589603,0.13756051659584,0.144204452633858
3644,HEX0003644,Oceano,Marina,Baja California,4,0.566618889570236,0.141654722392559,0.139445081353188,0.144116103649139
3645,HEX0003645,Oceano,Marina,Baja California,5,0.706744372844696,0.141348874568939,0.139133736491203,0.142454192042351
3646,HEX0003646,Oceano,Marina,Baja California,4,0.576235771179199,0.1440589427948,0.142238646745682,0.145461976528168
3647,HEX0003647,Oceano,Marina,Baja California,6,0.904265269637108,0.150710878272851,0.149042800068855,0.153152287006378
3648,HEX0003648,Oceano,Marina,Baja California,4,0.648354113101959,0.16208852827549,0.159950152039528,0.165253281593323
3649,HEX0003649,Oceano,Marina,Baja California,5,0.879570454359055,0.175914090871811,0.171531274914742,0.181259304285049
3650,HEX0003650,Oceano,Marina,Baja California,5,0.938916757702827,0.187783351540565,0.186904832720757,0.188535615801811
3651,HEX0003651,Oceano,Marina,Baja California,4,0.745201751589775,0.186300437897444,0.183376759290695,0.1903106123209
3652,HEX0003652,Oceano,Marina,Baja California,5,0.945498913526535,0.189099782705307,0.184569448232651,0.19325789809227
3653,HEX0003653,Oceano,Marina,Baja California,4,0.776812061667442,0.194203015416861,0.192648515105247,0.195423603057861
3654,HEX0003654,Oceano,Marina,Baja California,6,1.17369794845581,0.195616324742635,0.19112041592598,0.199948474764824
3655,HEX0003655,Oceano,Marina,Baja California,4,0.820015668869019,0.205003917217255,0.20303849875927,0.207248166203499
3656,HEX0003656,Oceano,Marina,Baja California,4,0.840953662991524,0.210238415747881,0.208710893988609,0.211661979556084
3657,HEX0003657,Oceano,Marina,Baja California,6,1.3399962335825,0.223332705597083,0.216286525130272,0.228663459420204
3658,HEX0003658,Oceano,Marina,Baja California,4,0.934650629758835,0.233662657439709,0.229900553822517,0.235776782035828
3659,HEX0003659,Oceano,Marina,Baja California,5,1.29070615768433,0.258141231536865,0.24116063117981,0.269916355609894
3660,HEX0003660,Oceano,Marina,Baja California,5,1.58287453651428,0.316574907302856,0.302584022283554,0.326267004013062
3661,HEX0003661,Oceano,Marina,Colima,5,0.400662995874882,0.0801325991749764,0.0788299441337585,0.0811387151479721
3662,HEX0003662,Oceano,Marina,Colima,4,0.320120066404343,0.0800300166010857,0.0789385065436363,0.0818299129605293
3663,HEX0003663,Oceano,Marina,Colima,4,0.326461456716061,0.0816153641790152,0.0810604020953178,0.0821807309985161
3664,HEX0003664,Oceano,Marina,Colima,5,0.419450081884861,0.0838900163769722,0.0827898010611534,0.0848361179232597
3665,HEX0003665,Oceano,Marina,Colima,4,0.32237846404314,0.0805946160107851,0.0795363485813141,0.0816021934151649
3666,HEX0003666,Oceano,Marina,Colima,4,0.336898110806942,0.0842245277017355,0.0810174718499184,0.0870830118656158
3667,HEX0003667,Oceano,Marina,Colima,4,0.315276876091957,0.0788192190229893,0.0770832300186157,0.0796153396368027
3668,HEX0003668,Oceano,Marina,Colima,4,0.300688683986664,0.075172170996666,0.0740708783268929,0.0757628604769707
3669,HEX0003669,Oceano,Marina,Colima,4,0.312616184353828,0.0781540460884571,0.0773806050419807,0.0789062678813934
3670,HEX0003670,Oceano,Marina,Colima,4,0.308076359331608,0.077019089832902,0.0766382068395615,0.0773662775754929
3671,HEX0003671,Oceano,Marina,Colima,5,0.381585113704205,0.0763170227408409,0.0746689066290855,0.0773588418960571
3672,HEX0003672,Oceano,Marina,Colima,4,0.295324377715588,0.0738310944288969,0.0731720849871635,0.0745736882090569
3673,HEX0003673,Oceano,Marina,Colima,4,0.289812356233597,0.0724530890583992,0.0719927474856377,0.0735891163349152
3674,HEX0003674,Oceano,Marina,Colima,5,0.348452299833298,0.0696904599666595,0.068386510014534,0.0707605928182602
3675,HEX0003675,Oceano,Marina,Colima,4,0.269273862242699,0.0673184655606747,0.0662990435957909,0.0682305321097374
3676,HEX0003676,Oceano,Marina,Colima,4,0.278424501419067,0.0696061253547668,0.0691705569624901,0.0702875256538391
3677,HEX0003677,Oceano,Marina,Colima,6,0.416356168687344,0.0693926947812239,0.0689629688858986,0.0697414055466652
3678,HEX0003678,Oceano,Marina,Colima,4,0.280642256140709,0.0701605640351772,0.0697025209665298,0.0713392421603203
3679,HEX0003679,Oceano,Marina,Colima,3,0.208903528749943,0.0696345095833143,0.0689105093479156,0.0700539350509644
3680,HEX0003680,Oceano,Marina,Colima,6,0.434546940028667,0.0724244900047779,0.0717864036560059,0.0731436237692833
3681,HEX0003681,Oceano,Marina,Colima,4,0.294921949505806,0.0737304873764515,0.0714631229639053,0.0753126889467239
3682,HEX0003682,Oceano,Marina,Colima,3,0.229255042970181,0.0764183476567268,0.0760866180062294,0.0766935721039772
3683,HEX0003683,Oceano,Marina,Colima,4,0.297907531261444,0.074476882815361,0.0735490694642067,0.075409397482872
3684,HEX0003684,Oceano,Marina,Colima,4,0.288561768829823,0.0721404422074556,0.0707307234406471,0.0737966001033783
3685,HEX0003685,Oceano,Marina,Colima,4,0.297510512173176,0.074377628043294,0.0735204070806503,0.0754190534353256
3686,HEX0003686,Oceano,Marina,Colima,5,0.377839848399162,0.0755679696798325,0.0752445086836815,0.0758917629718781
3687,HEX0003687,Oceano,Marina,Colima,4,0.297012269496918,0.0742530673742294,0.0735639855265617,0.0752986222505569
3688,HEX0003688,Oceano,Marina,Colima,4,0.302963256835938,0.0757408142089844,0.074432834982872,0.0763703286647797
3689,HEX0003689,Oceano,Marina,Colima,5,0.380788534879684,0.0761577069759369,0.0754000246524811,0.0776543170213699
3690,HEX0003690,Oceano,Marina,Colima,4,0.295494250953197,0.0738735627382994,0.073064312338829,0.0752606019377708
3691,HEX0003691,Oceano,Marina,Colima,5,0.37227288633585,0.0744545772671699,0.0738664269447327,0.0752817317843437
3692,HEX0003692,Oceano,Marina,Colima,5,0.372621446847916,0.0745242893695831,0.0740374624729156,0.0749625936150551
3693,HEX0003693,Oceano,Marina,Colima,4,0.300413772463799,0.0751034431159496,0.0746993869543076,0.0757415443658829
3694,HEX0003694,Oceano,Marina,Colima,5,0.384907394647598,0.0769814789295196,0.0756404772400856,0.0785788670182228
3695,HEX0003695,Oceano,Marina,Colima,4,0.307878106832504,0.0769695267081261,0.0759619474411011,0.0781300440430641
3696,HEX0003696,Oceano,Marina,Colima,3,0.225587286055088,0.0751957620183627,0.0748351439833641,0.0756939053535461
3697,HEX0003697,Oceano,Marina,Colima,5,0.368556685745716,0.0737113371491432,0.0723360925912857,0.0750885829329491
3698,HEX0003698,Oceano,Marina,Colima,4,0.285296313464642,0.0713240783661604,0.0708160027861595,0.0716966465115547
3699,HEX0003699,Oceano,Marina,Baja California Sur,4,0.546929076313972,0.136732269078493,0.133517816662788,0.139827340841293
3700,HEX0003700,Oceano,Marina,Baja California Sur,4,0.548923626542091,0.137230906635523,0.134847238659859,0.141081899404526
3701,HEX0003701,Oceano,Marina,Baja California Sur,5,0.692273110151291,0.138454622030258,0.136169046163559,0.141055926680565
3702,HEX0003702,Oceano,Marina,Baja California Sur,5,0.685194432735443,0.137038886547089,0.135538801550865,0.138164475560188
3703,HEX0003703,Oceano,Marina,Baja California Sur,4,0.535215988755226,0.133803997188807,0.132358998060226,0.136031657457352
3704,HEX0003704,Oceano,Marina,Baja California Sur,5,0.702730283141136,0.140546056628227,0.13932304084301,0.1424720287323
3705,HEX0003705,Oceano,Marina,Baja California Sur,4,0.535640016198158,0.13391000404954,0.131622448563576,0.136573001742363
3706,HEX0003706,Oceano,Marina,Baja California Sur,5,0.667780101299286,0.133556020259857,0.131475329399109,0.136277437210083
3707,HEX0003707,Oceano,Marina,Baja California Sur,4,0.571649014949799,0.14291225373745,0.138796851038933,0.147353500127792
3708,HEX0003708,Oceano,Marina,Baja California Sur,6,0.960346356034279,0.160057726005713,0.158176869153976,0.16203673183918
3709,HEX0003709,Oceano,Marina,Baja California Sur,4,0.664253786206245,0.166063446551561,0.164234101772308,0.168036177754402
3710,HEX0003710,Oceano,Marina,Baja California,5,0.855072736740112,0.171014547348022,0.162762552499771,0.180553644895554
3711,HEX0003711,Oceano,Marina,Baja California,4,0.702999800443649,0.175749950110912,0.174573838710785,0.17748150229454
3712,HEX0003712,Oceano,Marina,Baja California,5,0.910343006253242,0.182068601250648,0.180352866649628,0.183960184454918
3713,HEX0003713,Oceano,Marina,Baja California,4,0.696534231305122,0.174133557826281,0.171040028333664,0.177415549755096
3714,HEX0003714,Oceano,Marina,Baja California,6,1.06457442045212,0.177429070075353,0.176081120967865,0.179312720894814
3715,HEX0003715,Oceano,Marina,Baja California,4,0.724529802799225,0.181132450699806,0.180454313755035,0.182227715849876
3716,HEX0003716,Oceano,Marina,Baja California,5,0.886193752288818,0.177238750457764,0.172722607851028,0.180181741714478
3717,HEX0003717,Oceano,Marina,Baja California,4,0.702365309000015,0.175591327250004,0.172507017850876,0.177343249320984
3718,HEX0003718,Oceano,Marina,Baja California,6,1.03135846555233,0.171893077592055,0.165900141000748,0.177921429276466
3719,HEX0003719,Oceano,Marina,Baja California,4,0.634370088577271,0.158592522144318,0.156356737017632,0.16099502146244
3720,HEX0003720,Oceano,Marina,Baja California,4,0.585229709744453,0.146307427436113,0.139473095536232,0.150218889117241
3721,HEX0003721,Oceano,Marina,Baja California,4,0.528092354536057,0.132023088634014,0.128886207938194,0.136179357767105
3722,HEX0003722,Oceano,Marina,Baja California,5,0.642396464943886,0.128479292988777,0.125990509986877,0.129342451691628
3723,HEX0003723,Oceano,Marina,Baja California,4,0.525043904781342,0.131260976195335,0.128553867340088,0.133167639374733
3724,HEX0003724,Oceano,Marina,Baja California,4,0.533598482608795,0.133399620652199,0.132208555936813,0.13503098487854
3725,HEX0003725,Oceano,Marina,Baja California,4,0.551927983760834,0.137981995940208,0.135263800621033,0.139718189835548
3726,HEX0003726,Oceano,Marina,Baja California,4,0.553069517016411,0.138267379254103,0.135077267885208,0.141321659088135
3727,HEX0003727,Oceano,Marina,Baja California,5,0.724027678370476,0.144805535674095,0.143851846456528,0.147249594330788
3728,HEX0003728,Oceano,Marina,Baja California,4,0.573133483529091,0.143283370882273,0.141660764813423,0.145914226770401
3729,HEX0003729,Oceano,Marina,Baja California,4,0.570426523685455,0.142606630921364,0.141343519091606,0.144415333867073
3730,HEX0003730,Oceano,Marina,Baja California,4,0.610257610678673,0.152564402669668,0.150509834289551,0.153650745749474
3731,HEX0003731,Oceano,Marina,Baja California,6,0.958165049552917,0.159694174925486,0.15627034008503,0.1629938185215
3732,HEX0003732,Oceano,Marina,Baja California,4,0.697279244661331,0.174319811165333,0.171515002846718,0.176896288990974
3733,HEX0003733,Oceano,Marina,Baja California,5,0.938890501856804,0.187778100371361,0.18409726023674,0.190344333648682
3734,HEX0003734,Oceano,Marina,Baja California,5,0.939166516065598,0.18783330321312,0.183801278471947,0.190478056669235
3735,HEX0003735,Oceano,Marina,Baja California,4,0.759604573249817,0.189901143312454,0.188999459147453,0.190609753131866
3736,HEX0003736,Oceano,Marina,Baja California,5,0.968989983201027,0.193797996640205,0.192094698548317,0.19656702876091
3737,HEX0003737,Oceano,Marina,Baja California,4,0.797398418188095,0.199349604547024,0.195113241672516,0.203596144914627
3738,HEX0003738,Oceano,Marina,Baja California,6,1.17838957905769,0.196398263176282,0.193811267614365,0.199554309248924
3739,HEX0003739,Oceano,Marina,Baja California,5,1.05580730736256,0.211161461472511,0.209388196468353,0.214017570018768
3740,HEX0003740,Oceano,Marina,Baja California,4,0.864839792251587,0.216209948062897,0.212276071310043,0.218612536787987
3741,HEX0003741,Oceano,Marina,Baja California,6,1.34854498505592,0.224757497509321,0.223340675234795,0.227076143026352
3742,HEX0003742,Oceano,Marina,Baja California,4,0.973345696926117,0.243336424231529,0.241363257169724,0.2467100918293
3743,HEX0003743,Oceano,Marina,Baja California,5,1.43045991659164,0.286091983318329,0.269692599773407,0.295043230056763
3744,HEX0003744,Oceano,Marina,Baja California,5,1.60158452391624,0.320316904783249,0.312088012695312,0.328045606613159
3745,HEX0003745,Oceano,Marina,Colima,3,0.242985844612122,0.0809952815373739,0.0792481452226639,0.0827481001615524
3746,HEX0003746,Oceano,Marina,Colima,5,0.400283478200436,0.0800566956400871,0.0774444863200188,0.081285797059536
3747,HEX0003747,Oceano,Marina,Colima,4,0.323786854743958,0.0809467136859894,0.0791675224900246,0.082854151725769
3748,HEX0003748,Oceano,Marina,Colima,4,0.341865479946136,0.0854663699865341,0.0840331763029099,0.0864652246236801
3749,HEX0003749,Oceano,Marina,Colima,5,0.423203647136688,0.0846407294273376,0.0824113860726357,0.087265282869339
3750,HEX0003750,Oceano,Marina,Colima,4,0.338781781494617,0.0846954453736544,0.0828490778803825,0.0861222743988037
3751,HEX0003751,Oceano,Marina,Colima,4,0.332464352250099,0.0831160880625248,0.081476092338562,0.0841613337397575
3752,HEX0003752,Oceano,Marina,Colima,4,0.312782526016235,0.0781956315040588,0.0758969411253929,0.0807700380682945
3753,HEX0003753,Oceano,Marina,Colima,4,0.308537684381008,0.077134421095252,0.0759621486067772,0.0782651454210281
3754,HEX0003754,Oceano,Marina,Colima,4,0.311532244086266,0.0778830610215664,0.0766323953866959,0.079773798584938
3755,HEX0003755,Oceano,Marina,Colima,4,0.313680276274681,0.0784200690686703,0.0779801607131958,0.0791735947132111
3756,HEX0003756,Oceano,Marina,Colima,5,0.37163957208395,0.07432791441679,0.0732059702277184,0.0750690698623657
3757,HEX0003757,Oceano,Marina,Colima,4,0.296626761555672,0.0741566903889179,0.0737761557102203,0.0746186077594757
3758,HEX0003758,Oceano,Marina,Colima,4,0.289339251816273,0.0723348129540682,0.0715268775820732,0.0736070349812508
3759,HEX0003759,Oceano,Marina,Colima,5,0.354680150747299,0.0709360301494598,0.0692434459924698,0.0731808319687843
3760,HEX0003760,Oceano,Marina,Colima,4,0.27761997282505,0.0694049932062626,0.0690643414855003,0.0700214877724648
3761,HEX0003761,Oceano,Marina,Colima,4,0.276268593966961,0.0690671484917402,0.0680671259760857,0.0698482468724251
3762,HEX0003762,Oceano,Marina,Colima,6,0.41418943554163,0.0690315725902716,0.0686662197113037,0.069377213716507
3763,HEX0003763,Oceano,Marina,Colima,4,0.275295674800873,0.0688239187002182,0.0683089271187782,0.0694406852126122
3764,HEX0003764,Oceano,Marina,Colima,4,0.285013668239117,0.0712534170597792,0.0702366158366203,0.0717804804444313
3765,HEX0003765,Oceano,Marina,Colima,6,0.419388622045517,0.0698981036742528,0.0690844729542732,0.0703940019011497
3766,HEX0003766,Oceano,Marina,Colima,4,0.304122857749462,0.0760307144373655,0.0754200667142868,0.0763925760984421
3767,HEX0003767,Oceano,Marina,Colima,4,0.299861416220665,0.0749653540551662,0.0743737891316414,0.0761754065752029
3768,HEX0003768,Oceano,Marina,Colima,5,0.370175257325172,0.0740350514650345,0.0729608163237572,0.0751340016722679
3769,HEX0003769,Oceano,Marina,Colima,4,0.284251719713211,0.0710629299283028,0.070106528699398,0.0715460851788521
3770,HEX0003770,Oceano,Marina,Colima,4,0.308255329728127,0.0770638324320316,0.0761124566197395,0.0783280208706856
3771,HEX0003771,Oceano,Marina,Colima,5,0.371054485440254,0.0742108970880508,0.0732888579368591,0.0747203975915909
3772,HEX0003772,Oceano,Marina,Colima,4,0.290956638753414,0.0727391596883535,0.0716726928949356,0.0733850374817848
3773,HEX0003773,Oceano,Marina,Colima,4,0.307371608912945,0.0768429022282362,0.0753057301044464,0.0780838429927826
3774,HEX0003774,Oceano,Marina,Colima,5,0.375706538558006,0.0751413077116013,0.0747426077723503,0.0754400342702866
3775,HEX0003775,Oceano,Marina,Colima,4,0.295592732727528,0.0738981831818819,0.0736130103468895,0.0740523934364319
3776,HEX0003776,Oceano,Marina,Colima,4,0.294103004038334,0.0735257510095835,0.0719974711537361,0.0741176381707191
