fid,hex_id,tipo,zona,estado,chl_count,chl_sum,chl_mean,chl_min,chl_max
10771,HEX0010771,Oceano,Marina,Baja California Sur,5,0.531341299414635,0.106268259882927,0.104414030909538,0.107913970947266
10772,HEX0010772,Oceano,Marina,Baja California Sur,4,0.43388681858778,0.108471704646945,0.107972770929337,0.10942866653204
10773,HEX0010773,Oceano,Marina,Baja California Sur,4,0.446212507784367,0.111553126946092,0.110925331711769,0.112949028611183
10774,HEX0010774,Oceano,Marina,Baja California Sur,6,0.719314634799957,0.11988577246666,0.117648728191853,0.122890241444111
10775,HEX0010775,Oceano,Marina,Baja California Sur,4,0.512433007359505,0.128108251839876,0.126165822148323,0.130087420344353
10776,HEX0010776,Oceano,Marina,Baja California Sur,4,0.525771856307983,0.131442964076996,0.130456656217575,0.132123246788979
10777,HEX0010777,Oceano,Marina,Baja California Sur,6,0.837312489748001,0.139552081624667,0.13664536178112,0.144017100334167
10778,HEX0010778,Oceano,Marina,Baja California Sur,4,0.604225367307663,0.151056341826916,0.148301810026169,0.154144063591957
10779,HEX0010779,Oceano,Marina,Baja California Sur,4,0.611596241593361,0.15289906039834,0.151903375983238,0.155099928379059
10780,HEX0010780,Oceano,Marina,Baja California Sur,5,0.761840492486954,0.152368098497391,0.147306606173515,0.157804220914841
10781,HEX0010781,Oceano,Marina,Baja California Sur,4,0.606389850378036,0.151597462594509,0.150172293186188,0.154190987348557
10782,HEX0010782,Oceano,Marina,Baja California Sur,5,0.746080636978149,0.14921612739563,0.147351086139679,0.15251699090004
10783,HEX0010783,Oceano,Marina,Baja California Sur,4,0.620166182518005,0.155041545629501,0.152867883443832,0.158737137913704
10784,HEX0010784,Oceano,Marina,Baja California Sur,4,0.624871864914894,0.156217966228724,0.154310435056686,0.157890722155571
10785,HEX0010785,Oceano,Marina,Baja California Sur,5,0.922163218259811,0.184432643651962,0.171909928321838,0.197243988513947
10786,HEX0010786,Oceano,Marina,Baja California Sur,4,0.834171399474144,0.208542849868536,0.195013090968132,0.217186510562897
10787,HEX0010787,Oceano,Marina,Baja California Sur,4,0.799410417675972,0.199852604418993,0.193728938698769,0.20655120909214
10788,HEX0010788,Oceano,Marina,Baja California Sur,6,1.41222178936005,0.235370298226674,0.223620131611824,0.254078835248947
10789,HEX0010789,Oceano,Marina,Baja California Sur,4,1.24574014544487,0.311435036361217,0.285584568977356,0.340434074401855
10790,HEX0010790,Oceano,Marina,Baja California Sur,5,1.9894899725914,0.39789799451828,0.37745925784111,0.419844925403595
10791,HEX0010791,Oceano,Marina,Baja California Sur,6,3.15256696939468,0.525427828232447,0.459299892187119,0.631418883800507
10792,HEX0010792,Oceano,Marina,Baja California Sur,4,3.71447044610977,0.928617611527443,0.774304330348969,1.12073874473572
10793,HEX0010793,Continental,Terrestre,Baja California Sur,5,9.08226263523102,1.8164525270462,1.28020632266998,2.39803194999695
10794,HEX0010794,Continental,Terrestre,Baja California Sur,4,15.0208225250244,3.7552056312561,3.64707684516907,4.03517007827759
10795,HEX0010795,Continental,Terrestre,Baja California Sur,0,0,,,
10796,HEX0010796,Continental,Terrestre,Baja California Sur,0,0,,,
10797,HEX0010797,Continental,Terrestre,Baja California Sur,2,20.2176933288574,10.1088466644287,10.1088466644287,10.1088466644287
10798,HEX0010798,Continental,Terrestre,Baja California Sur,6,35.2400708198547,5.87334513664246,5.22310352325439,6.68242979049683
10799,HEX0010799,Continental,Terrestre,Baja California Sur,4,22.7196907997131,5.67992269992828,5.4847993850708,5.92828941345215
10800,HEX0010800,Continental,Terrestre,Baja California,3,9.6842874288559,3.22809580961863,1.75369274616241,5.86261320114136
10801,HEX0010801,Continental,Terrestre,Baja California,5,5.55781704187393,1.11156340837479,0.830443024635315,1.40961349010468
10802,HEX0010802,Continental,Terrestre,Baja California,4,2.51365572214127,0.628413930535316,0.556751549243927,0.725501656532288
10803,HEX0010803,Oceano,Marina,Baja California,5,3.45648062229156,0.691296124458313,0.569287240505219,0.86454975605011
10804,HEX0010804,Continental,Terrestre,Baja California,4,5.31795358657837,1.32948839664459,1.10684323310852,1.50992441177368
10805,HEX0010805,Continental,Terrestre,Baja California,0.00567945462428024,0.00666758914586749,1.17398405075073,1.17398405075073,1.17398405075073
10806,HEX0010806,Continental,Terrestre,Baja California,0,0,,,
10807,HEX0010807,Continental,Terrestre,Baja California,0,0,,,
10808,HEX0010808,Continental,Terrestre,Baja California,0,0,,,
10809,HEX0010809,Continental,Terrestre,Baja California,0,0,,,
10810,HEX0010810,Continental,Terrestre,Baja California,0,0,,,
10811,HEX0010811,Continental,Terrestre,Baja California,1.11438308244055,2.89281157066323,2.59588611514797,2.45349025726318,2.62975382804871
10812,HEX0010812,Continental,Terrestre,Baja California,5,7.51027095317841,1.50205419063568,1.30406820774078,1.72557055950165
10813,HEX0010813,Oceano,Marina,Baja California,5,6.56186389923096,1.31237277984619,1.07888436317444,1.53837943077087
10814,HEX0010814,Oceano,Marina,Baja California,4,4.63713705539703,1.15928426384926,1.05727052688599,1.24403262138367
10815,HEX0010815,Oceano,Marina,Baja California,5,6.21836006641388,1.24367201328278,1.10035347938538,1.45452082157135
10816,HEX0010816,Oceano,Marina,Baja California,4,5.51785373687744,1.37946343421936,1.27803909778595,1.49075543880463
10817,HEX0010817,Oceano,Marina,Baja California,6,9.64233291149139,1.60705548524857,1.38556492328644,1.8434636592865
10818,HEX0010818,Oceano,Marina,Baja California,4,7.5413236618042,1.88533091545105,1.76758277416229,2.00185346603394
10819,HEX0010819,Oceano,Marina,Baja California,5,10.0522669553757,2.01045339107513,1.74946689605713,2.22576022148132
10820,HEX0010820,Oceano,Marina,Baja California,4,8.67309665679932,2.16827416419983,2.07580780982971,2.26569414138794
10821,HEX0010821,Oceano,Marina,Baja California,5,11.9348394870758,2.38696789741516,2.32540225982666,2.44710850715637
10822,HEX0010822,Oceano,Marina,Baja California,4,10.6216568946838,2.65541422367096,2.55426549911499,2.73359680175781
10823,HEX0010823,Oceano,Marina,Baja California,5,16.0722432136536,3.21444864273071,3.01634693145752,3.46132707595825
10824,HEX0010824,Continental,Terrestre,Sonora,3,11.2330362796783,3.74434542655945,3.55632185935974,3.85269355773926
10825,HEX0010825,Continental,Terrestre,Sonora,0,0,,,
10826,HEX0010826,Continental,Terrestre,Sonora,0,0,,,
10827,HEX0010827,Continental,Terrestre,Sonora,0,0,,,
10828,HEX0010828,Continental,Terrestre,Sonora,0,0,,,
10829,HEX0010829,Continental,Terrestre,Sonora,0,0,,,
10830,HEX0010830,Continental,Terrestre,Baja California,0,0,,,
10831,HEX0010831,Oceano,Marina,Colima,4,0.347401589155197,0.0868503972887993,0.0858988910913467,0.0878396928310394
10832,HEX0010832,Oceano,Marina,Colima,4,0.330265454947948,0.0825663637369871,0.0822193175554276,0.0831525772809982
10833,HEX0010833,Oceano,Marina,Colima,4,0.337606497108936,0.0844016242772341,0.0835693031549454,0.0850451290607452
10834,HEX0010834,Oceano,Marina,Colima,4,0.341241911053658,0.0853104777634144,0.0848000347614288,0.0858306959271431
10835,HEX0010835,Oceano,Marina,Colima,4,0.329098872840405,0.0822747182101011,0.0817443281412125,0.0829358175396919
10836,HEX0010836,Oceano,Marina,Colima,4,0.333286575973034,0.0833216439932585,0.0822585746645927,0.0839004069566727
10837,HEX0010837,Oceano,Marina,Colima,5,0.41577460616827,0.083154921233654,0.0827368274331093,0.0838138088583946
10838,HEX0010838,Oceano,Marina,Colima,5,0.422775350511074,0.0845550701022148,0.0833831205964088,0.0863339528441429
10839,HEX0010839,Oceano,Marina,Colima,4,0.350057356059551,0.0875143390148878,0.0857027173042297,0.0897017642855644
10840,HEX0010840,Oceano,Marina,Colima,3,0.249402143061161,0.0831340476870537,0.0814044699072838,0.0845924690365791
10841,HEX0010841,Oceano,Marina,Colima,4,0.333986684679985,0.0834966711699963,0.0826684609055519,0.0844878479838371
10842,HEX0010842,Oceano,Marina,Colima,6,0.50098118185997,0.0834968636433284,0.0816260576248169,0.0847812220454216
10843,HEX0010843,Oceano,Marina,Colima,3,0.251091793179512,0.0836972643931707,0.0832778662443161,0.0842775776982307
10844,HEX0010844,Oceano,Marina,Colima,4,0.327940762042999,0.0819851905107498,0.0812215581536293,0.0827003493905067
10845,HEX0010845,Oceano,Marina,Colima,4,0.319854617118835,0.0799636542797089,0.0789659544825554,0.0808717533946037
10846,HEX0010846,Oceano,Marina,Colima,6,0.47665261477232,0.0794421024620533,0.0792798176407814,0.0797196254134178
10847,HEX0010847,Oceano,Marina,Colima,4,0.315477281808853,0.0788693204522133,0.078437440097332,0.0791550278663635
10848,HEX0010848,Oceano,Marina,Colima,4,0.321403443813324,0.080350860953331,0.0793996006250381,0.0810226649045944
10849,HEX0010849,Oceano,Marina,Colima,4,0.317593902349472,0.079398475587368,0.0791669860482216,0.0796205773949623
10850,HEX0010850,Oceano,Marina,Colima,5,0.393756821751595,0.0787513643503189,0.0781680047512054,0.0795238763093948
10851,HEX0010851,Oceano,Marina,Colima,4,0.308566503226757,0.0771416258066893,0.0767837315797806,0.0776174739003181
10852,HEX0010852,Oceano,Marina,Colima,4,0.300119981169701,0.0750299952924252,0.0744420066475868,0.0756044611334801
10853,HEX0010853,Oceano,Marina,Colima,5,0.373980693519115,0.0747961387038231,0.0740348175168037,0.0751280337572098
10854,HEX0010854,Oceano,Marina,Colima,5,0.384209372103214,0.0768418744206429,0.0761518701910973,0.0774483010172844
10855,HEX0010855,Oceano,Marina,Colima,3,0.237404115498066,0.079134705166022,0.0789621099829674,0.0793070867657661
10856,HEX0010856,Oceano,Marina,Colima,4,0.326970987021923,0.0817427467554808,0.0812937989830971,0.0822813585400581
10857,HEX0010857,Oceano,Marina,Colima,6,0.495066717267036,0.0825111195445061,0.0818934589624405,0.0830510780215263
10858,HEX0010858,Oceano,Marina,Colima,4,0.327585756778717,0.0818964391946793,0.081131786108017,0.0827315896749496
10859,HEX0010859,Oceano,Marina,Colima,4,0.319986365735531,0.0799965914338827,0.0794652923941612,0.0805011391639709
10860,HEX0010860,Oceano,Marina,Colima,4,0.316819585859776,0.0792048964649439,0.0788090750575066,0.0800537690520287
10861,HEX0010861,Oceano,Marina,Colima,6,0.48915971070528,0.0815266184508801,0.0804442316293716,0.0826852321624756
10862,HEX0010862,Oceano,Marina,Colima,4,0.326471239328384,0.0816178098320961,0.081170529127121,0.08229099214077
10863,HEX0010863,Oceano,Marina,Colima,4,0.337579980492592,0.084394995123148,0.0834578648209572,0.085435263812542
10864,HEX0010864,Oceano,Marina,Colima,6,0.528879173099995,0.0881465288499991,0.0871171057224274,0.0890006497502327
10865,HEX0010865,Oceano,Marina,Colima,5,0.467908106744289,0.0935816213488579,0.0926405712962151,0.0945017710328102
10866,HEX0010866,Oceano,Marina,Colima,3,0.288633614778519,0.0962112049261729,0.0950304195284843,0.0973726212978363
10867,HEX0010867,Oceano,Marina,Colima,4,0.386505551636219,0.0966263879090548,0.0955586135387421,0.0975891053676605
10868,HEX0010868,Oceano,Marina,Colima,6,0.563246637582779,0.0938744395971298,0.09237090498209,0.0949411541223526
10869,HEX0010869,Oceano,Marina,Colima,4,0.377384349703789,0.0943460874259472,0.0934366136789322,0.0956393927335739
10870,HEX0010870,Oceano,Marina,Colima,4,0.373572543263435,0.0933931358158588,0.0931521207094193,0.0936197638511658
10871,HEX0010871,Oceano,Marina,Baja California Sur,6,0.576059639453888,0.0960099399089813,0.0944009050726891,0.096948504447937
10872,HEX0010872,Oceano,Marina,Baja California Sur,4,0.383237637579441,0.0958094093948603,0.0953232869505882,0.0965370014309883
10873,HEX0010873,Oceano,Marina,Baja California Sur,4,0.381093978881836,0.095273494720459,0.0949189588427544,0.0957422181963921
10874,HEX0010874,Oceano,Marina,Baja California Sur,5,0.487397581338882,0.0974795162677765,0.0965868309140205,0.0983426198363304
10875,HEX0010875,Oceano,Marina,Baja California Sur,5,0.49007460474968,0.0980149209499359,0.0968557670712471,0.0983941927552223
10876,HEX0010876,Oceano,Marina,Baja California Sur,4,0.390734650194645,0.0976836625486612,0.0969803854823112,0.0984345450997353
10877,HEX0010877,Oceano,Marina,Baja California Sur,4,0.410360336303711,0.102590084075928,0.101511411368847,0.103617168962955
10878,HEX0010878,Oceano,Marina,Baja California Sur,5,0.525971308350563,0.105194261670113,0.104642875492573,0.106157898902893
10879,HEX0010879,Oceano,Marina,Baja California Sur,4,0.431855224072933,0.107963806018233,0.107031919062138,0.109013460576534
10880,HEX0010880,Oceano,Marina,Baja California Sur,4,0.404263086616993,0.101065771654248,0.0987953096628189,0.103563494980335
10881,HEX0010881,Oceano,Marina,Baja California Sur,5,0.51916266977787,0.103832533955574,0.102043807506561,0.105543427169323
10882,HEX0010882,Oceano,Marina,Baja California Sur,4,0.419760011136532,0.104940002784133,0.104676678776741,0.105289086699486
10883,HEX0010883,Oceano,Marina,Baja California Sur,4,0.422277480363846,0.105569370090961,0.104768574237823,0.106580540537834
10884,HEX0010884,Oceano,Marina,Baja California Sur,5,0.544553861021996,0.108910772204399,0.107411690056324,0.109821505844593
10885,HEX0010885,Oceano,Marina,Baja California Sur,4,0.439711019396782,0.109927754849195,0.109212011098862,0.110662631690502
10886,HEX0010886,Oceano,Marina,Baja California Sur,4,0.449639573693275,0.112409893423319,0.110777378082275,0.11386051774025
10887,HEX0010887,Oceano,Marina,Baja California Sur,4,0.49036817252636,0.12259204313159,0.120201006531715,0.12406700104475
10888,HEX0010888,Oceano,Marina,Baja California Sur,3,0.389518857002258,0.129839619000753,0.127548962831497,0.131659314036369
10889,HEX0010889,Oceano,Marina,Baja California Sur,4,0.543236002326012,0.135809000581503,0.134279280900955,0.137601181864738
10890,HEX0010890,Oceano,Marina,Baja California Sur,6,0.889486685395241,0.148247780899207,0.143765330314636,0.151975154876709
10891,HEX0010891,Oceano,Marina,Baja California Sur,4,0.61353175342083,0.153382938355207,0.152354285120964,0.154738187789917
10892,HEX0010892,Oceano,Marina,Baja California Sur,4,0.610928878188133,0.152732219547033,0.149935156106949,0.15736049413681
10893,HEX0010893,Oceano,Marina,Baja California Sur,6,0.893314555287361,0.14888575921456,0.14577804505825,0.153769820928574
10894,HEX0010894,Oceano,Marina,Baja California Sur,4,0.608540371060371,0.152135092765093,0.15106475353241,0.153198152780533
10895,HEX0010895,Oceano,Marina,Baja California Sur,5,0.756488397717476,0.151297679543495,0.147009387612343,0.157411232590675
10896,HEX0010896,Oceano,Marina,Baja California Sur,4,0.639553710818291,0.159888427704573,0.155344232916832,0.165005937218666
10897,HEX0010897,Oceano,Marina,Baja California Sur,4,0.708423033356667,0.177105758339167,0.166530758142471,0.188590347766876
10898,HEX0010898,Oceano,Marina,Baja California Sur,4,0.848878458142281,0.21221961453557,0.202785179018974,0.217220678925514
10899,HEX0010899,Oceano,Marina,Baja California Sur,3,0.657346948981285,0.219115649660428,0.210871204733849,0.224859416484833
10900,HEX0010900,Oceano,Marina,Baja California Sur,4,0.942392274737358,0.23559806868434,0.216520443558693,0.253556549549103
10901,HEX0010901,Oceano,Marina,Baja California Sur,6,1.76719212532043,0.294532020886739,0.251307368278503,0.340431213378906
10902,HEX0010902,Oceano,Marina,Baja California Sur,4,1.57501894235611,0.393754735589027,0.357552796602249,0.423687398433685
10903,HEX0010903,Oceano,Marina,Baja California Sur,5,2.42604014277458,0.485208028554916,0.445800393819809,0.547356605529785
10904,HEX0010904,Oceano,Marina,Baja California Sur,6,5.34928900003433,0.891548166672389,0.643831491470337,1.22229170799255
10905,HEX0010905,Oceano,Marina,Baja California Sur,4,6.29947102069855,1.57486775517464,1.31009471416473,1.89764177799225
10906,HEX0010906,Continental,Terrestre,Baja California Sur,4,9.72613716125488,2.43153429031372,2.20381450653076,3.06360554695129
10907,HEX0010907,Continental,Terrestre,Baja California Sur,0,0,,,
10908,HEX0010908,Continental,Terrestre,Baja California Sur,0,0,,,
10909,HEX0010909,Continental,Terrestre,Baja California Sur,0,0,,,
10910,HEX0010910,Continental,Terrestre,Baja California Sur,3,20.1072130203247,6.70240434010824,4.87564468383789,10.1088466644287
10911,HEX0010911,Continental,Terrestre,Baja California Sur,3,21.367591381073,7.12253046035767,6.34956645965576,8.66805934906006
10912,HEX0010912,Continental,Terrestre,Baja California Sur,4,49.6616082191467,12.4154020547867,6.45267629623413,14.4029779434204
10913,HEX0010913,Continental,Terrestre,Baja California,4,9.01233088970184,2.25308272242546,1.77478241920471,3.11097121238708
10914,HEX0010914,Continental,Terrestre,Baja California,5,5.21447348594666,1.04289469718933,0.847938179969788,1.34991371631622
10915,HEX0010915,Continental,Terrestre,Baja California,4,2.87601214647293,0.719003036618233,0.6498743891716,0.783665001392365
10916,HEX0010916,Continental,Terrestre,Baja California,5,6.0986755490303,1.21973510980606,0.817742526531219,1.49982738494873
10917,HEX0010917,Continental,Terrestre,Baja California,1.32459244984338,2.14314972633275,1.61796915465293,1.17398405075073,1.98785078525543
10918,HEX0010918,Continental,Terrestre,Baja California,0,0,,,
10919,HEX0010919,Continental,Terrestre,Baja California,0,0,,,
10920,HEX0010920,Continental,Terrestre,Baja California,0,0,,,
10921,HEX0010921,Continental,Terrestre,Baja California,0,0,,,
10922,HEX0010922,Continental,Terrestre,Baja California,0,0,,,
10923,HEX0010923,Continental,Terrestre,Baja California,0,0,,,
10924,HEX0010924,Continental,Terrestre,Baja California,4,7.51078295707703,1.87769573926926,1.30568933486938,2.45349025726318
10925,HEX0010925,Oceano,Marina,Baja California,5,5.60957509279251,1.1219150185585,0.969255089759827,1.40880572795868
10926,HEX0010926,Oceano,Marina,Baja California,6,6.46817141771317,1.07802856961886,0.985221564769745,1.1778107881546
10927,HEX0010927,Oceano,Marina,Baja California,4,4.09210306406021,1.02302576601505,0.948838829994202,1.09975123405457
10928,HEX0010928,Oceano,Marina,Baja California,5,5.94190466403961,1.18838093280792,1.0922999382019,1.34702134132385
10929,HEX0010929,Oceano,Marina,Baja California,4,5.37964403629303,1.34491100907326,1.242032289505,1.43745243549347
10930,HEX0010930,Oceano,Marina,Baja California,6,9.20443570613861,1.53407261768977,1.32486867904663,1.73524951934814
10931,HEX0010931,Oceano,Marina,Baja California,5,8.41823303699493,1.68364660739899,1.56504058837891,1.83354866504669
10932,HEX0010932,Oceano,Marina,Baja California,5,8.68547058105469,1.73709411621094,1.52272057533264,2.03733968734741
10933,HEX0010933,Oceano,Marina,Baja California,4,8.47002422809601,2.117506057024,1.97681820392609,2.2164204120636
10934,HEX0010934,Oceano,Marina,Sonora,5,12.2343277931213,2.44686555862427,2.36387872695923,2.52646803855896
10935,HEX0010935,Oceano,Marina,Sonora,3,8.34115886688232,2.78038628896077,2.69541692733765,2.84373426437378
10936,HEX0010936,Continental,Terrestre,Sonora,5,17.8024699687958,3.56049399375916,3.35204458236694,3.76483058929443
10937,HEX0010937,Continental,Terrestre,Sonora,0,0,,,
10938,HEX0010938,Continental,Terrestre,Sonora,0,0,,,
10939,HEX0010939,Continental,Terrestre,Sonora,0,0,,,
10940,HEX0010940,Continental,Terrestre,Sonora,0,0,,,
10941,HEX0010941,Continental,Terrestre,Sonora,0,0,,,
10942,HEX0010942,Continental,Terrestre,Baja California,0,0,,,
10943,HEX0010943,Oceano,Marina,Colima,4,0.333209909498692,0.0833024773746729,0.0820339471101761,0.0845248177647591
10944,HEX0010944,Oceano,Marina,Colima,4,0.335709013044834,0.0839272532612085,0.0833340063691139,0.084669716656208
10945,HEX0010945,Oceano,Marina,Colima,5,0.423969708383083,0.0847939416766167,0.0840632542967796,0.0857825204730034
10946,HEX0010946,Oceano,Marina,Colima,4,0.339204020798206,0.0848010051995516,0.0841488912701607,0.085542343556881
10947,HEX0010947,Oceano,Marina,Colima,4,0.333384200930595,0.0833460502326488,0.0823288634419441,0.0847116783261299
10948,HEX0010948,Oceano,Marina,Colima,3,0.253421477973461,0.0844738259911537,0.0836737677454948,0.0854369178414345
10949,HEX0010949,Oceano,Marina,Colima,5,0.417204611003399,0.0834409222006798,0.0826943814754486,0.0839271247386932
10950,HEX0010950,Oceano,Marina,Colima,5,0.423883661627769,0.0847767323255539,0.0835388973355293,0.0862352177500725
10951,HEX0010951,Oceano,Marina,Colima,4,0.351801164448261,0.0879502911120653,0.086605079472065,0.0898891910910606
10952,HEX0010952,Oceano,Marina,Colima,4,0.341397635638714,0.0853494089096785,0.0847343578934669,0.0862246453762054
10953,HEX0010953,Oceano,Marina,Colima,4,0.332194328308105,0.0830485820770264,0.0809584707021713,0.0843353196978569
10954,HEX0010954,Oceano,Marina,Colima,6,0.503883972764015,0.0839806621273359,0.0830133184790611,0.0846444442868233
10955,HEX0010955,Oceano,Marina,Colima,4,0.330746628344059,0.0826866570860147,0.0805538073182106,0.0835746973752975
10956,HEX0010956,Oceano,Marina,Colima,4,0.322265334427357,0.0805663336068392,0.0801544636487961,0.0815681517124176
10957,HEX0010957,Oceano,Marina,Colima,4,0.319413051009178,0.0798532627522945,0.0796776488423347,0.0800097659230232
10958,HEX0010958,Oceano,Marina,Colima,5,0.39753332734108,0.0795066654682159,0.0790651962161064,0.0801079720258713
10959,HEX0010959,Oceano,Marina,Colima,4,0.317745380103588,0.079436345025897,0.0779819414019585,0.0817942544817924
10960,HEX0010960,Oceano,Marina,Colima,4,0.321202971041203,0.0803007427603006,0.0795330107212067,0.0808590203523636
10961,HEX0010961,Oceano,Marina,Colima,4,0.318238034844398,0.0795595087110996,0.0784669294953346,0.0803094655275345
10962,HEX0010962,Oceano,Marina,Colima,4,0.314298242330551,0.0785745605826378,0.0774515718221664,0.0793778151273727
10963,HEX0010963,Oceano,Marina,Colima,4,0.30274973064661,0.0756874326616526,0.0746633410453796,0.0762141048908234
10964,HEX0010964,Oceano,Marina,Colima,4,0.298936568200588,0.0747341420501471,0.0741977170109749,0.0753283128142357
10965,HEX0010965,Oceano,Marina,Colima,4,0.302143380045891,0.0755358450114727,0.0745241269469261,0.0763402134180069
10966,HEX0010966,Oceano,Marina,Colima,5,0.388781480491161,0.0777562960982323,0.0772227570414543,0.0784513428807259
10967,HEX0010967,Oceano,Marina,Colima,4,0.318593330681324,0.079648332670331,0.0791388154029846,0.0798796936869621
10968,HEX0010968,Oceano,Marina,Colima,4,0.3298065289855,0.0824516322463751,0.0818972811102867,0.0830617919564247
10969,HEX0010969,Oceano,Marina,Colima,5,0.414939746260643,0.0829879492521286,0.0822588950395584,0.0837139040231705
10970,HEX0010970,Oceano,Marina,Colima,4,0.326076209545135,0.0815190523862839,0.081086128950119,0.0823239833116531
10971,HEX0010971,Oceano,Marina,Colima,4,0.319944001734257,0.0799860004335642,0.078934520483017,0.0804775804281235
10972,HEX0010972,Oceano,Marina,Colima,4,0.327644564211369,0.0819111410528421,0.0817890241742134,0.082033708691597
10973,HEX0010973,Oceano,Marina,Colima,5,0.402429044246674,0.0804858088493347,0.0790888592600822,0.0819281414151192
10974,HEX0010974,Oceano,Marina,Colima,4,0.335032448172569,0.0837581120431423,0.082845076918602,0.0856779366731644
10975,HEX0010975,Oceano,Marina,Colima,4,0.347113095223904,0.0867782738059759,0.0861205905675888,0.08718241751194
10976,HEX0010976,Oceano,Marina,Colima,5,0.450111046433449,0.0900222092866898,0.0890307351946831,0.0911446660757065
10977,HEX0010977,Oceano,Marina,Colima,4,0.388787627220154,0.0971969068050385,0.0960598737001419,0.0980691537261009
10978,HEX0010978,Oceano,Marina,Colima,4,0.391978621482849,0.0979946553707123,0.0976340472698212,0.0983375012874603
10979,HEX0010979,Oceano,Marina,Colima,4,0.385796546936035,0.0964491367340088,0.0961599722504616,0.0971703305840492
10980,HEX0010980,Oceano,Marina,Colima,6,0.561215579509735,0.0935359299182892,0.0921420678496361,0.0944994762539864
10981,HEX0010981,Oceano,Marina,Colima,3,0.28098526597023,0.09366175532341,0.0934236943721771,0.0940678417682648
10982,HEX0010982,Oceano,Marina,Baja California Sur,4,0.375662259757519,0.0939155649393797,0.0936527326703072,0.0940816774964333
10983,HEX0010983,Oceano,Marina,Baja California Sur,6,0.570767164230347,0.0951278607050578,0.0942113101482391,0.0962631404399872
10984,HEX0010984,Oceano,Marina,Baja California Sur,4,0.379920832812786,0.0949802082031965,0.0945249572396278,0.0956333428621292
10985,HEX0010985,Oceano,Marina,Baja California Sur,3,0.288847558200359,0.0962825194001198,0.0959456637501717,0.0966450721025467
10986,HEX0010986,Oceano,Marina,Baja California Sur,5,0.492062136530876,0.0984124273061752,0.0974917784333229,0.0991900041699409
10987,HEX0010987,Oceano,Marina,Baja California Sur,5,0.491604700684547,0.0983209401369095,0.0978477224707603,0.0986569300293922
10988,HEX0010988,Oceano,Marina,Baja California Sur,4,0.403560936450958,0.10089023411274,0.100106216967106,0.101466678082943
10989,HEX0010989,Oceano,Marina,Baja California Sur,4,0.417246714234352,0.104311678558588,0.102931477129459,0.105215288698673
10990,HEX0010990,Oceano,Marina,Baja California Sur,5,0.537546344101429,0.107509268820286,0.106498040258884,0.108605608344078
10991,HEX0010991,Oceano,Marina,Baja California Sur,4,0.417938753962517,0.104484688490629,0.102806493639946,0.106082275509834
10992,HEX0010992,Oceano,Marina,Baja California Sur,3,0.30517815053463,0.10172605017821,0.101264707744122,0.102237544953823
10993,HEX0010993,Oceano,Marina,Baja California Sur,5,0.521005198359489,0.104201039671898,0.103135012090206,0.104800820350647
10994,HEX0010994,Oceano,Marina,Baja California Sur,4,0.415788516402245,0.103947129100561,0.103386119008064,0.104903653264046
10995,HEX0010995,Oceano,Marina,Baja California Sur,4,0.429904527962208,0.107476131990552,0.107023097574711,0.108046270906925
10996,HEX0010996,Oceano,Marina,Baja California Sur,5,0.547255158424377,0.109451031684875,0.108308337628841,0.11126496642828
10997,HEX0010997,Oceano,Marina,Baja California Sur,4,0.441405616700649,0.110351404175162,0.10948071628809,0.111276462674141
10998,HEX0010998,Oceano,Marina,Baja California Sur,4,0.468552216887474,0.117138054221869,0.114949405193329,0.119352720677853
10999,HEX0010999,Oceano,Marina,Baja California Sur,5,0.619984924793243,0.123996984958649,0.12218451499939,0.126418471336365
11000,HEX0011000,Oceano,Marina,Baja California Sur,4,0.535899713635445,0.133974928408861,0.132476136088371,0.134989872574806
11001,HEX0011001,Oceano,Marina,Baja California Sur,4,0.588707268238068,0.147176817059517,0.143850192427635,0.149428993463516
11002,HEX0011002,Oceano,Marina,Baja California Sur,6,0.922300934791565,0.153716822465261,0.151893734931946,0.156192108988762
11003,HEX0011003,Oceano,Marina,Baja California Sur,4,0.60531023144722,0.151327557861805,0.150693386793137,0.151811927556992
11004,HEX0011004,Oceano,Marina,Baja California Sur,4,0.615298494696617,0.153824623674154,0.151512786746025,0.155526146292686
11005,HEX0011005,Oceano,Marina,Baja California Sur,6,0.921272620558739,0.15354543675979,0.151403039693832,0.156201556324959
11006,HEX0011006,Oceano,Marina,Baja California Sur,4,0.601745367050171,0.150436341762543,0.148870840668678,0.152381345629692
11007,HEX0011007,Oceano,Marina,Baja California Sur,5,0.813575461506844,0.162715092301369,0.158859401941299,0.164781630039215
11008,HEX0011008,Oceano,Marina,Baja California Sur,4,0.692169681191444,0.173042420297861,0.164004698395729,0.18185468018055
11009,HEX0011009,Oceano,Marina,Baja California Sur,4,0.849902808666229,0.212475702166557,0.199986293911934,0.223089516162872
11010,HEX0011010,Oceano,Marina,Baja California Sur,5,1.12914451956749,0.225828903913498,0.216164574027061,0.240452110767365
11011,HEX0011011,Oceano,Marina,Baja California Sur,4,0.944164499640465,0.236041124910116,0.224570199847221,0.249915301799774
11012,HEX0011012,Oceano,Marina,Baja California Sur,4,1.20869967341423,0.302174918353558,0.274906814098358,0.340433478355408
11013,HEX0011013,Oceano,Marina,Baja California Sur,6,2.40262231230736,0.400437052051226,0.32673642039299,0.497243791818619
11014,HEX0011014,Oceano,Marina,Baja California Sur,4,2.06656002998352,0.51664000749588,0.468387931585312,0.571808636188507
